smoothing_window,threshold,min_duration,min_peak_probability,true_positive_events,false_positive_events,false_negative_events,total_gt_events,total_predicted_events,precision,recall,f1,balanced_accuracy,mcc,cohen_kappa,alarm_rate,suppression_rate,total_events_before_suppression,suppressed_events,retained_events
11,0.95,7,0.5,9,7,14,23,16,0.5625,0.391304,0.461538,,,,16,0.5294,34,18,16
11,0.95,7,0.55,9,7,14,23,16,0.5625,0.391304,0.461538,,,,16,0.5294,34,18,16
11,0.95,7,0.6,9,7,14,23,16,0.5625,0.391304,0.461538,,,,16,0.5294,34,18,16
11,0.95,7,0.65,9,7,14,23,16,0.5625,0.391304,0.461538,,,,16,0.5294,34,18,16
11,0.95,7,0.7,9,7,14,23,16,0.5625,0.391304,0.461538,,,,16,0.5294,34,18,16
11,0.95,7,0.75,9,7,14,23,16,0.5625,0.391304,0.461538,,,,16,0.5294,34,18,16
11,0.95,7,0.8,9,7,14,23,16,0.5625,0.391304,0.461538,,,,16,0.5294,34,18,16
11,0.95,7,0.85,9,7,14,23,16,0.5625,0.391304,0.461538,,,,16,0.5294,34,18,16
11,0.95,7,0.9,9,7,14,23,16,0.5625,0.391304,0.461538,,,,16,0.5294,34,18,16
11,0.95,7,0.95,9,7,14,23,16,0.5625,0.391304,0.461538,,,,16,0.5294,34,18,16
11,0.95,7,0.99,9,7,14,23,16,0.5625,0.391304,0.461538,,,,16,0.5294,34,18,16
11,0.95,10,0.5,9,5,14,23,14,0.642857,0.391304,0.486486,,,,14,0.5882,34,20,14
11,0.95,10,0.55,9,5,14,23,14,0.642857,0.391304,0.486486,,,,14,0.5882,34,20,14
11,0.95,10,0.6,9,5,14,23,14,0.642857,0.391304,0.486486,,,,14,0.5882,34,20,14
11,0.95,10,0.65,9,5,14,23,14,0.642857,0.391304,0.486486,,,,14,0.5882,34,20,14
11,0.95,10,0.7,9,5,14,23,14,0.642857,0.391304,0.486486,,,,14,0.5882,34,20,14
11,0.95,10,0.75,9,5,14,23,14,0.642857,0.391304,0.486486,,,,14,0.5882,34,20,14
11,0.95,10,0.8,9,5,14,23,14,0.642857,0.391304,0.486486,,,,14,0.5882,34,20,14
11,0.95,10,0.85,9,5,14,23,14,0.642857,0.391304,0.486486,,,,14,0.5882,34,20,14
11,0.95,10,0.9,9,5,14,23,14,0.642857,0.391304,0.486486,,,,14,0.5882,34,20,14
11,0.95,10,0.95,9,5,14,23,14,0.642857,0.391304,0.486486,,,,14,0.5882,34,20,14
11,0.95,10,0.99,9,5,14,23,14,0.642857,0.391304,0.486486,,,,14,0.5882,34,20,14
11,0.95,15,0.5,7,3,16,23,10,0.7,0.304348,0.424242,,,,10,0.7059,34,24,10
11,0.95,15,0.55,7,3,16,23,10,0.7,0.304348,0.424242,,,,10,0.7059,34,24,10
11,0.95,15,0.6,7,3,16,23,10,0.7,0.304348,0.424242,,,,10,0.7059,34,24,10
11,0.95,15,0.65,7,3,16,23,10,0.7,0.304348,0.424242,,,,10,0.7059,34,24,10
11,0.95,15,0.7,7,3,16,23,10,0.7,0.304348,0.424242,,,,10,0.7059,34,24,10
11,0.95,15,0.75,7,3,16,23,10,0.7,0.304348,0.424242,,,,10,0.7059,34,24,10
11,0.95,15,0.8,7,3,16,23,10,0.7,0.304348,0.424242,,,,10,0.7059,34,24,10
11,0.95,15,0.85,7,3,16,23,10,0.7,0.304348,0.424242,,,,10,0.7059,34,24,10
11,0.95,15,0.9,7,3,16,23,10,0.7,0.304348,0.424242,,,,10,0.7059,34,24,10
11,0.95,15,0.95,7,3,16,23,10,0.7,0.304348,0.424242,,,,10,0.7059,34,24,10
11,0.95,15,0.99,7,3,16,23,10,0.7,0.304348,0.424242,,,,10,0.7059,34,24,10
11,0.96,1,0.5,10,19,13,23,29,0.344828,0.434783,0.384615,,,,29,0.0,29,0,29
11,0.96,1,0.55,10,19,13,23,29,0.344828,0.434783,0.384615,,,,29,0.0,29,0,29
11,0.96,1,0.6,10,19,13,23,29,0.344828,0.434783,0.384615,,,,29,0.0,29,0,29
11,0.96,1,0.65,10,19,13,23,29,0.344828,0.434783,0.384615,,,,29,0.0,29,0,29
11,0.96,1,0.7,10,19,13,23,29,0.344828,0.434783,0.384615,,,,29,0.0,29,0,29
11,0.96,1,0.75,10,19,13,23,29,0.344828,0.434783,0.384615,,,,29,0.0,29,0,29
11,0.96,1,0.8,10,19,13,23,29,0.344828,0.434783,0.384615,,,,29,0.0,29,0,29
11,0.96,1,0.85,10,19,13,23,29,0.344828,0.434783,0.384615,,,,29,0.0,29,0,29
11,0.96,1,0.9,10,19,13,23,29,0.344828,0.434783,0.384615,,,,29,0.0,29,0,29
11,0.96,1,0.95,10,19,13,23,29,0.344828,0.434783,0.384615,,,,29,0.0,29,0,29
11,0.96,1,0.99,9,8,14,23,17,0.529412,0.391304,0.45,,,,17,0.4138,29,12,17
11,0.96,2,0.5,10,16,13,23,26,0.384615,0.434783,0.408163,,,,26,0.1034,29,3,26
11,0.96,2,0.55,10,16,13,23,26,0.384615,0.434783,0.408163,,,,26,0.1034,29,3,26
11,0.96,2,0.6,10,16,13,23,26,0.384615,0.434783,0.408163,,,,26,0.1034,29,3,26
11,0.96,2,0.65,10,16,13,23,26,0.384615,0.434783,0.408163,,,,26,0.1034,29,3,26
11,0.96,2,0.7,10,16,13,23,26,0.384615,0.434783,0.408163,,,,26,0.1034,29,3,26
11,0.96,2,0.75,10,16,13,23,26,0.384615,0.434783,0.408163,,,,26,0.1034,29,3,26
11,0.96,2,0.8,10,16,13,23,26,0.384615,0.434783,0.408163,,,,26,0.1034,29,3,26
11,0.96,2,0.85,10,16,13,23,26,0.384615,0.434783,0.408163,,,,26,0.1034,29,3,26
11,0.96,2,0.9,10,16,13,23,26,0.384615,0.434783,0.408163,,,,26,0.1034,29,3,26
11,0.96,2,0.95,10,16,13,23,26,0.384615,0.434783,0.408163,,,,26,0.1034,29,3,26
11,0.96,2,0.99,9,8,14,23,17,0.529412,0.391304,0.45,,,,17,0.4138,29,12,17
11,0.96,3,0.5,9,10,14,23,19,0.473684,0.391304,0.428571,,,,19,0.3448,29,10,19
11,0.96,3,0.55,9,10,14,23,19,0.473684,0.391304,0.428571,,,,19,0.3448,29,10,19
11,0.96,3,0.6,9,10,14,23,19,0.473684,0.391304,0.428571,,,,19,0.3448,29,10,19
11,0.96,3,0.65,9,10,14,23,19,0.473684,0.391304,0.428571,,,,19,0.3448,29,10,19
11,0.96,3,0.7,9,10,14,23,19,0.473684,0.391304,0.428571,,,,19,0.3448,29,10,19
11,0.96,3,0.75,9,10,14,23,19,0.473684,0.391304,0.428571,,,,19,0.3448,29,10,19
11,0.96,3,0.8,9,10,14,23,19,0.473684,0.391304,0.428571,,,,19,0.3448,29,10,19
11,0.96,3,0.85,9,10,14,23,19,0.473684,0.391304,0.428571,,,,19,0.3448,29,10,19
11,0.96,3,0.9,9,10,14,23,19,0.473684,0.391304,0.428571,,,,19,0.3448,29,10,19
11,0.96,3,0.95,9,10,14,23,19,0.473684,0.391304,0.428571,,,,19,0.3448,29,10,19
11,0.96,3,0.99,9,8,14,23,17,0.529412,0.391304,0.45,,,,17,0.4138,29,12,17
11,0.96,5,0.5,9,8,14,23,17,0.529412,0.391304,0.45,,,,17,0.4138,29,12,17
11,0.96,5,0.55,9,8,14,23,17,0.529412,0.391304,0.45,,,,17,0.4138,29,12,17
11,0.96,5,0.6,9,8,14,23,17,0.529412,0.391304,0.45,,,,17,0.4138,29,12,17
11,0.96,5,0.65,9,8,14,23,17,0.529412,0.391304,0.45,,,,17,0.4138,29,12,17
11,0.96,5,0.7,9,8,14,23,17,0.529412,0.391304,0.45,,,,17,0.4138,29,12,17
11,0.96,5,0.75,9,8,14,23,17,0.529412,0.391304,0.45,,,,17,0.4138,29,12,17
11,0.96,5,0.8,9,8,14,23,17,0.529412,0.391304,0.45,,,,17,0.4138,29,12,17
11,0.96,5,0.85,9,8,14,23,17,0.529412,0.391304,0.45,,,,17,0.4138,29,12,17
11,0.96,5,0.9,9,8,14,23,17,0.529412,0.391304,0.45,,,,17,0.4138,29,12,17
11,0.96,5,0.95,9,8,14,23,17,0.529412,0.391304,0.45,,,,17,0.4138,29,12,17
11,0.96,5,0.99,9,8,14,23,17,0.529412,0.391304,0.45,,,,17,0.4138,29,12,17
11,0.96,7,0.5,9,5,14,23,14,0.642857,0.391304,0.486486,,,,14,0.5172,29,15,14
11,0.96,7,0.55,9,5,14,23,14,0.642857,0.391304,0.486486,,,,14,0.5172,29,15,14
11,0.96,7,0.6,9,5,14,23,14,0.642857,0.391304,0.486486,,,,14,0.5172,29,15,14
11,0.96,7,0.65,9,5,14,23,14,0.642857,0.391304,0.486486,,,,14,0.5172,29,15,14
11,0.96,7,0.7,9,5,14,23,14,0.642857,0.391304,0.486486,,,,14,0.5172,29,15,14
11,0.96,7,0.75,9,5,14,23,14,0.642857,0.391304,0.486486,,,,14,0.5172,29,15,14
11,0.96,7,0.8,9,5,14,23,14,0.642857,0.391304,0.486486,,,,14,0.5172,29,15,14
11,0.96,7,0.85,9,5,14,23,14,0.642857,0.391304,0.486486,,,,14,0.5172,29,15,14
11,0.96,7,0.9,9,5,14,23,14,0.642857,0.391304,0.486486,,,,14,0.5172,29,15,14
11,0.96,7,0.95,9,5,14,23,14,0.642857,0.391304,0.486486,,,,14,0.5172,29,15,14
11,0.96,7,0.99,9,5,14,23,14,0.642857,0.391304,0.486486,,,,14,0.5172,29,15,14
11,0.96,10,0.5,9,4,14,23,13,0.692308,0.391304,0.5,,,,13,0.5517,29,16,13
11,0.96,10,0.55,9,4,14,23,13,0.692308,0.391304,0.5,,,,13,0.5517,29,16,13
11,0.96,10,0.6,9,4,14,23,13,0.692308,0.391304,0.5,,,,13,0.5517,29,16,13
11,0.96,10,0.65,9,4,14,23,13,0.692308,0.391304,0.5,,,,13,0.5517,29,16,13
11,0.96,10,0.7,9,4,14,23,13,0.692308,0.391304,0.5,,,,13,0.5517,29,16,13
11,0.96,10,0.75,9,4,14,23,13,0.692308,0.391304,0.5,,,,13,0.5517,29,16,13
11,0.96,10,0.8,9,4,14,23,13,0.692308,0.391304,0.5,,,,13,0.5517,29,16,13
11,0.96,10,0.85,9,4,14,23,13,0.692308,0.391304,0.5,,,,13,0.5517,29,16,13
11,0.96,10,0.9,9,4,14,23,13,0.692308,0.391304,0.5,,,,13,0.5517,29,16,13
11,0.96,10,0.95,9,4,14,23,13,0.692308,0.391304,0.5,,,,13,0.5517,29,16,13
11,0.96,10,0.99,9,4,14,23,13,0.692308,0.391304,0.5,,,,13,0.5517,29,16,13
11,0.96,15,0.5,5,2,18,23,7,0.714286,0.217391,0.333333,,,,7,0.7586,29,22,7
11,0.96,15,0.55,5,2,18,23,7,0.714286,0.217391,0.333333,,,,7,0.7586,29,22,7
11,0.96,15,0.6,5,2,18,23,7,0.714286,0.217391,0.333333,,,,7,0.7586,29,22,7
11,0.96,15,0.65,5,2,18,23,7,0.714286,0.217391,0.333333,,,,7,0.7586,29,22,7
11,0.96,15,0.7,5,2,18,23,7,0.714286,0.217391,0.333333,,,,7,0.7586,29,22,7
11,0.96,15,0.75,5,2,18,23,7,0.714286,0.217391,0.333333,,,,7,0.7586,29,22,7
11,0.96,15,0.8,5,2,18,23,7,0.714286,0.217391,0.333333,,,,7,0.7586,29,22,7
11,0.96,15,0.85,5,2,18,23,7,0.714286,0.217391,0.333333,,,,7,0.7586,29,22,7
11,0.96,15,0.9,5,2,18,23,7,0.714286,0.217391,0.333333,,,,7,0.7586,29,22,7
11,0.96,15,0.95,5,2,18,23,7,0.714286,0.217391,0.333333,,,,7,0.7586,29,22,7
11,0.96,15,0.99,5,2,18,23,7,0.714286,0.217391,0.333333,,,,7,0.7586,29,22,7
11,0.97,1,0.5,10,14,13,23,24,0.416667,0.434783,0.425532,,,,24,0.0,24,0,24
11,0.97,1,0.55,10,14,13,23,24,0.416667,0.434783,0.425532,,,,24,0.0,24,0,24
11,0.97,1,0.6,10,14,13,23,24,0.416667,0.434783,0.425532,,,,24,0.0,24,0,24
11,0.97,1,0.65,10,14,13,23,24,0.416667,0.434783,0.425532,,,,24,0.0,24,0,24
11,0.97,1,0.7,10,14,13,23,24,0.416667,0.434783,0.425532,,,,24,0.0,24,0,24
11,0.97,1,0.75,10,14,13,23,24,0.416667,0.434783,0.425532,,,,24,0.0,24,0,24
11,0.97,1,0.8,10,14,13,23,24,0.416667,0.434783,0.425532,,,,24,0.0,24,0,24
11,0.97,1,0.85,10,14,13,23,24,0.416667,0.434783,0.425532,,,,24,0.0,24,0,24
11,0.97,1,0.9,10,14,13,23,24,0.416667,0.434783,0.425532,,,,24,0.0,24,0,24
11,0.97,1,0.95,10,14,13,23,24,0.416667,0.434783,0.425532,,,,24,0.0,24,0,24
11,0.97,1,0.99,9,9,14,23,18,0.5,0.391304,0.439024,,,,18,0.25,24,6,18
11,0.97,2,0.5,9,12,14,23,21,0.428571,0.391304,0.409091,,,,21,0.125,24,3,21
11,0.97,2,0.55,9,12,14,23,21,0.428571,0.391304,0.409091,,,,21,0.125,24,3,21
11,0.97,2,0.6,9,12,14,23,21,0.428571,0.391304,0.409091,,,,21,0.125,24,3,21
11,0.97,2,0.65,9,12,14,23,21,0.428571,0.391304,0.409091,,,,21,0.125,24,3,21
11,0.97,2,0.7,9,12,14,23,21,0.428571,0.391304,0.409091,,,,21,0.125,24,3,21
11,0.97,2,0.75,9,12,14,23,21,0.428571,0.391304,0.409091,,,,21,0.125,24,3,21
11,0.97,2,0.8,9,12,14,23,21,0.428571,0.391304,0.409091,,,,21,0.125,24,3,21
11,0.97,2,0.85,9,12,14,23,21,0.428571,0.391304,0.409091,,,,21,0.125,24,3,21
11,0.97,2,0.9,9,12,14,23,21,0.428571,0.391304,0.409091,,,,21,0.125,24,3,21
11,0.97,2,0.95,9,12,14,23,21,0.428571,0.391304,0.409091,,,,21,0.125,24,3,21
11,0.97,2,0.99,9,9,14,23,18,0.5,0.391304,0.439024,,,,18,0.25,24,6,18
11,0.97,3,0.5,9,9,14,23,18,0.5,0.391304,0.439024,,,,18,0.25,24,6,18
11,0.97,3,0.55,9,9,14,23,18,0.5,0.391304,0.439024,,,,18,0.25,24,6,18
11,0.97,3,0.6,9,9,14,23,18,0.5,0.391304,0.439024,,,,18,0.25,24,6,18
11,0.97,3,0.65,9,9,14,23,18,0.5,0.391304,0.439024,,,,18,0.25,24,6,18
11,0.97,3,0.7,9,9,14,23,18,0.5,0.391304,0.439024,,,,18,0.25,24,6,18
11,0.97,3,0.75,9,9,14,23,18,0.5,0.391304,0.439024,,,,18,0.25,24,6,18
11,0.97,3,0.8,9,9,14,23,18,0.5,0.391304,0.439024,,,,18,0.25,24,6,18
11,0.97,3,0.85,9,9,14,23,18,0.5,0.391304,0.439024,,,,18,0.25,24,6,18
11,0.97,3,0.9,9,9,14,23,18,0.5,0.391304,0.439024,,,,18,0.25,24,6,18
11,0.97,3,0.95,9,9,14,23,18,0.5,0.391304,0.439024,,,,18,0.25,24,6,18
11,0.97,3,0.99,9,9,14,23,18,0.5,0.391304,0.439024,,,,18,0.25,24,6,18
11,0.97,5,0.5,9,7,14,23,16,0.5625,0.391304,0.461538,,,,16,0.3333,24,8,16
11,0.97,5,0.55,9,7,14,23,16,0.5625,0.391304,0.461538,,,,16,0.3333,24,8,16
11,0.97,5,0.6,9,7,14,23,16,0.5625,0.391304,0.461538,,,,16,0.3333,24,8,16
11,0.97,5,0.65,9,7,14,23,16,0.5625,0.391304,0.461538,,,,16,0.3333,24,8,16
11,0.97,5,0.7,9,7,14,23,16,0.5625,0.391304,0.461538,,,,16,0.3333,24,8,16
11,0.97,5,0.75,9,7,14,23,16,0.5625,0.391304,0.461538,,,,16,0.3333,24,8,16
11,0.97,5,0.8,9,7,14,23,16,0.5625,0.391304,0.461538,,,,16,0.3333,24,8,16
11,0.97,5,0.85,9,7,14,23,16,0.5625,0.391304,0.461538,,,,16,0.3333,24,8,16
11,0.97,5,0.9,9,7,14,23,16,0.5625,0.391304,0.461538,,,,16,0.3333,24,8,16
11,0.97,5,0.95,9,7,14,23,16,0.5625,0.391304,0.461538,,,,16,0.3333,24,8,16
11,0.97,5,0.99,9,7,14,23,16,0.5625,0.391304,0.461538,,,,16,0.3333,24,8,16
11,0.97,7,0.5,9,4,14,23,13,0.692308,0.391304,0.5,,,,13,0.4583,24,11,13
11,0.97,7,0.55,9,4,14,23,13,0.692308,0.391304,0.5,,,,13,0.4583,24,11,13
11,0.97,7,0.6,9,4,14,23,13,0.692308,0.391304,0.5,,,,13,0.4583,24,11,13
11,0.97,7,0.65,9,4,14,23,13,0.692308,0.391304,0.5,,,,13,0.4583,24,11,13
11,0.97,7,0.7,9,4,14,23,13,0.692308,0.391304,0.5,,,,13,0.4583,24,11,13
11,0.97,7,0.75,9,4,14,23,13,0.692308,0.391304,0.5,,,,13,0.4583,24,11,13
11,0.97,7,0.8,9,4,14,23,13,0.692308,0.391304,0.5,,,,13,0.4583,24,11,13
11,0.97,7,0.85,9,4,14,23,13,0.692308,0.391304,0.5,,,,13,0.4583,24,11,13
11,0.97,7,0.9,9,4,14,23,13,0.692308,0.391304,0.5,,,,13,0.4583,24,11,13
11,0.97,7,0.95,9,4,14,23,13,0.692308,0.391304,0.5,,,,13,0.4583,24,11,13
11,0.97,7,0.99,9,4,14,23,13,0.692308,0.391304,0.5,,,,13,0.4583,24,11,13
11,0.97,10,0.5,6,3,17,23,9,0.666667,0.26087,0.375,,,,9,0.625,24,15,9
11,0.97,10,0.55,6,3,17,23,9,0.666667,0.26087,0.375,,,,9,0.625,24,15,9
11,0.97,10,0.6,6,3,17,23,9,0.666667,0.26087,0.375,,,,9,0.625,24,15,9
11,0.97,10,0.65,6,3,17,23,9,0.666667,0.26087,0.375,,,,9,0.625,24,15,9
11,0.97,10,0.7,6,3,17,23,9,0.666667,0.26087,0.375,,,,9,0.625,24,15,9
11,0.97,10,0.75,6,3,17,23,9,0.666667,0.26087,0.375,,,,9,0.625,24,15,9
11,0.97,10,0.8,6,3,17,23,9,0.666667,0.26087,0.375,,,,9,0.625,24,15,9
11,0.97,10,0.85,6,3,17,23,9,0.666667,0.26087,0.375,,,,9,0.625,24,15,9
11,0.97,10,0.9,6,3,17,23,9,0.666667,0.26087,0.375,,,,9,0.625,24,15,9
11,0.97,10,0.95,6,3,17,23,9,0.666667,0.26087,0.375,,,,9,0.625,24,15,9
11,0.97,10,0.99,6,3,17,23,9,0.666667,0.26087,0.375,,,,9,0.625,24,15,9
11,0.97,15,0.5,5,2,18,23,7,0.714286,0.217391,0.333333,,,,7,0.7083,24,17,7
11,0.97,15,0.55,5,2,18,23,7,0.714286,0.217391,0.333333,,,,7,0.7083,24,17,7
11,0.97,15,0.6,5,2,18,23,7,0.714286,0.217391,0.333333,,,,7,0.7083,24,17,7
11,0.97,15,0.65,5,2,18,23,7,0.714286,0.217391,0.333333,,,,7,0.7083,24,17,7
11,0.97,15,0.7,5,2,18,23,7,0.714286,0.217391,0.333333,,,,7,0.7083,24,17,7
11,0.97,15,0.75,5,2,18,23,7,0.714286,0.217391,0.333333,,,,7,0.7083,24,17,7
11,0.97,15,0.8,5,2,18,23,7,0.714286,0.217391,0.333333,,,,7,0.7083,24,17,7
11,0.97,15,0.85,5,2,18,23,7,0.714286,0.217391,0.333333,,,,7,0.7083,24,17,7
11,0.97,15,0.9,5,2,18,23,7,0.714286,0.217391,0.333333,,,,7,0.7083,24,17,7
11,0.97,15,0.95,5,2,18,23,7,0.714286,0.217391,0.333333,,,,7,0.7083,24,17,7
11,0.97,15,0.99,5,2,18,23,7,0.714286,0.217391,0.333333,,,,7,0.7083,24,17,7
11,0.98,1,0.5,10,14,13,23,24,0.416667,0.434783,0.425532,,,,24,0.0,24,0,24
11,0.98,1,0.55,10,14,13,23,24,0.416667,0.434783,0.425532,,,,24,0.0,24,0,24
11,0.98,1,0.6,10,14,13,23,24,0.416667,0.434783,0.425532,,,,24,0.0,24,0,24
11,0.98,1,0.65,10,14,13,23,24,0.416667,0.434783,0.425532,,,,24,0.0,24,0,24
11,0.98,1,0.7,10,14,13,23,24,0.416667,0.434783,0.425532,,,,24,0.0,24,0,24
11,0.98,1,0.75,10,14,13,23,24,0.416667,0.434783,0.425532,,,,24,0.0,24,0,24
11,0.98,1,0.8,10,14,13,23,24,0.416667,0.434783,0.425532,,,,24,0.0,24,0,24
11,0.98,1,0.85,10,14,13,23,24,0.416667,0.434783,0.425532,,,,24,0.0,24,0,24
11,0.98,1,0.9,10,14,13,23,24,0.416667,0.434783,0.425532,,,,24,0.0,24,0,24
11,0.98,1,0.95,10,14,13,23,24,0.416667,0.434783,0.425532,,,,24,0.0,24,0,24
11,0.98,1,0.99,9,9,14,23,18,0.5,0.391304,0.439024,,,,18,0.25,24,6,18
11,0.98,2,0.5,9,12,14,23,21,0.428571,0.391304,0.409091,,,,21,0.125,24,3,21
11,0.98,2,0.55,9,12,14,23,21,0.428571,0.391304,0.409091,,,,21,0.125,24,3,21
11,0.98,2,0.6,9,12,14,23,21,0.428571,0.391304,0.409091,,,,21,0.125,24,3,21
11,0.98,2,0.65,9,12,14,23,21,0.428571,0.391304,0.409091,,,,21,0.125,24,3,21
11,0.98,2,0.7,9,12,14,23,21,0.428571,0.391304,0.409091,,,,21,0.125,24,3,21
11,0.98,2,0.75,9,12,14,23,21,0.428571,0.391304,0.409091,,,,21,0.125,24,3,21
11,0.98,2,0.8,9,12,14,23,21,0.428571,0.391304,0.409091,,,,21,0.125,24,3,21
11,0.98,2,0.85,9,12,14,23,21,0.428571,0.391304,0.409091,,,,21,0.125,24,3,21
11,0.98,2,0.9,9,12,14,23,21,0.428571,0.391304,0.409091,,,,21,0.125,24,3,21
11,0.98,2,0.95,9,12,14,23,21,0.428571,0.391304,0.409091,,,,21,0.125,24,3,21
11,0.98,2,0.99,9,9,14,23,18,0.5,0.391304,0.439024,,,,18,0.25,24,6,18
11,0.98,3,0.5,9,9,14,23,18,0.5,0.391304,0.439024,,,,18,0.25,24,6,18
11,0.98,3,0.55,9,9,14,23,18,0.5,0.391304,0.439024,,,,18,0.25,24,6,18
11,0.98,3,0.6,9,9,14,23,18,0.5,0.391304,0.439024,,,,18,0.25,24,6,18
11,0.98,3,0.65,9,9,14,23,18,0.5,0.391304,0.439024,,,,18,0.25,24,6,18
11,0.98,3,0.7,9,9,14,23,18,0.5,0.391304,0.439024,,,,18,0.25,24,6,18
11,0.98,3,0.75,9,9,14,23,18,0.5,0.391304,0.439024,,,,18,0.25,24,6,18
11,0.98,3,0.8,9,9,14,23,18,0.5,0.391304,0.439024,,,,18,0.25,24,6,18
11,0.98,3,0.85,9,9,14,23,18,0.5,0.391304,0.439024,,,,18,0.25,24,6,18
11,0.98,3,0.9,9,9,14,23,18,0.5,0.391304,0.439024,,,,18,0.25,24,6,18
11,0.98,3,0.95,9,9,14,23,18,0.5,0.391304,0.439024,,,,18,0.25,24,6,18
11,0.98,3,0.99,9,9,14,23,18,0.5,0.391304,0.439024,,,,18,0.25,24,6,18
11,0.98,5,0.5,9,7,14,23,16,0.5625,0.391304,0.461538,,,,16,0.3333,24,8,16
11,0.98,5,0.55,9,7,14,23,16,0.5625,0.391304,0.461538,,,,16,0.3333,24,8,16
11,0.98,5,0.6,9,7,14,23,16,0.5625,0.391304,0.461538,,,,16,0.3333,24,8,16
11,0.98,5,0.65,9,7,14,23,16,0.5625,0.391304,0.461538,,,,16,0.3333,24,8,16
11,0.98,5,0.7,9,7,14,23,16,0.5625,0.391304,0.461538,,,,16,0.3333,24,8,16
11,0.98,5,0.75,9,7,14,23,16,0.5625,0.391304,0.461538,,,,16,0.3333,24,8,16
11,0.98,5,0.8,9,7,14,23,16,0.5625,0.391304,0.461538,,,,16,0.3333,24,8,16
11,0.98,5,0.85,9,7,14,23,16,0.5625,0.391304,0.461538,,,,16,0.3333,24,8,16
11,0.98,5,0.9,9,7,14,23,16,0.5625,0.391304,0.461538,,,,16,0.3333,24,8,16
11,0.98,5,0.95,9,7,14,23,16,0.5625,0.391304,0.461538,,,,16,0.3333,24,8,16
11,0.98,5,0.99,9,7,14,23,16,0.5625,0.391304,0.461538,,,,16,0.3333,24,8,16
11,0.98,7,0.5,9,4,14,23,13,0.692308,0.391304,0.5,,,,13,0.4583,24,11,13
11,0.98,7,0.55,9,4,14,23,13,0.692308,0.391304,0.5,,,,13,0.4583,24,11,13
11,0.98,7,0.6,9,4,14,23,13,0.692308,0.391304,0.5,,,,13,0.4583,24,11,13
11,0.98,7,0.65,9,4,14,23,13,0.692308,0.391304,0.5,,,,13,0.4583,24,11,13
11,0.98,7,0.7,9,4,14,23,13,0.692308,0.391304,0.5,,,,13,0.4583,24,11,13
11,0.98,7,0.75,9,4,14,23,13,0.692308,0.391304,0.5,,,,13,0.4583,24,11,13
11,0.98,7,0.8,9,4,14,23,13,0.692308,0.391304,0.5,,,,13,0.4583,24,11,13
11,0.98,7,0.85,9,4,14,23,13,0.692308,0.391304,0.5,,,,13,0.4583,24,11,13
11,0.98,7,0.9,9,4,14,23,13,0.692308,0.391304,0.5,,,,13,0.4583,24,11,13
11,0.98,7,0.95,9,4,14,23,13,0.692308,0.391304,0.5,,,,13,0.4583,24,11,13
11,0.98,7,0.99,9,4,14,23,13,0.692308,0.391304,0.5,,,,13,0.4583,24,11,13
11,0.98,10,0.5,6,3,17,23,9,0.666667,0.26087,0.375,,,,9,0.625,24,15,9
11,0.98,10,0.55,6,3,17,23,9,0.666667,0.26087,0.375,,,,9,0.625,24,15,9
11,0.98,10,0.6,6,3,17,23,9,0.666667,0.26087,0.375,,,,9,0.625,24,15,9
11,0.98,10,0.65,6,3,17,23,9,0.666667,0.26087,0.375,,,,9,0.625,24,15,9
11,0.98,10,0.7,6,3,17,23,9,0.666667,0.26087,0.375,,,,9,0.625,24,15,9
11,0.98,10,0.75,6,3,17,23,9,0.666667,0.26087,0.375,,,,9,0.625,24,15,9
11,0.98,10,0.8,6,3,17,23,9,0.666667,0.26087,0.375,,,,9,0.625,24,15,9
11,0.98,10,0.85,6,3,17,23,9,0.666667,0.26087,0.375,,,,9,0.625,24,15,9
11,0.98,10,0.9,6,3,17,23,9,0.666667,0.26087,0.375,,,,9,0.625,24,15,9
11,0.98,10,0.95,6,3,17,23,9,0.666667,0.26087,0.375,,,,9,0.625,24,15,9
11,0.98,10,0.99,6,3,17,23,9,0.666667,0.26087,0.375,,,,9,0.625,24,15,9
11,0.98,15,0.5,5,2,18,23,7,0.714286,0.217391,0.333333,,,,7,0.7083,24,17,7
11,0.98,15,0.55,5,2,18,23,7,0.714286,0.217391,0.333333,,,,7,0.7083,24,17,7
11,0.98,15,0.6,5,2,18,23,7,0.714286,0.217391,0.333333,,,,7,0.7083,24,17,7
11,0.98,15,0.65,5,2,18,23,7,0.714286,0.217391,0.333333,,,,7,0.7083,24,17,7
11,0.98,15,0.7,5,2,18,23,7,0.714286,0.217391,0.333333,,,,7,0.7083,24,17,7
11,0.98,15,0.75,5,2,18,23,7,0.714286,0.217391,0.333333,,,,7,0.7083,24,17,7
11,0.98,15,0.8,5,2,18,23,7,0.714286,0.217391,0.333333,,,,7,0.7083,24,17,7
11,0.98,15,0.85,5,2,18,23,7,0.714286,0.217391,0.333333,,,,7,0.7083,24,17,7
11,0.98,15,0.9,5,2,18,23,7,0.714286,0.217391,0.333333,,,,7,0.7083,24,17,7
11,0.98,15,0.95,5,2,18,23,7,0.714286,0.217391,0.333333,,,,7,0.7083,24,17,7
11,0.98,15,0.99,5,2,18,23,7,0.714286,0.217391,0.333333,,,,7,0.7083,24,17,7
11,0.99,1,0.5,9,9,14,23,18,0.5,0.391304,0.439024,,,,18,0.0,18,0,18
