feature,ks_statistic,p_value,tp_mean,fp_mean,divergence_score
f22_q75,0.32847853065276744,2.808632219412196e-05,0.008739757351577282,0.0044641923159360886,0.004275565035641193
f79_q25,0.32842889054355917,2.817536398974892e-05,6.053361978342053e-11,5.2072075817921615e-11,8.461543965498919e-12
f428_q25,0.3279324894514768,2.9156442411423607e-05,0.02646881714463234,0.043468181043863297,0.016999363899230957
f111_q75,0.32792256142963516,2.917719461446891e-05,5.984857498475549e-09,3.3179723413212514e-09,2.6668851571542973e-09
f375_q75,0.3278332092330603,2.9363636214633334e-05,0.09589752554893494,0.06757625192403793,0.028321273624897003
f307_q25,0.3277835691238521,2.9455741736110397e-05,0.00014914330677129328,0.0001235905074281618,2.5552799343131483e-05
f222_mean,0.32769421692727724,2.964439573285939e-05,1.706087431330161e-07,1.3549589539252338e-07,3.5112847740492725e-08
f285_q75,0.32755522462149417,2.9927445521097655e-05,0.053231336176395416,0.043007511645555496,0.01022382453083992
f402_q75,0.3271481757259866,3.078308563953611e-05,8.071818592725322e-05,5.412930840975605e-05,2.6588877517497167e-05
f111_mean,0.32713824770414496,3.0791454164686094e-05,4.757346516726102e-09,2.9923121758201887e-09,1.7650343409059133e-09
f12_q75,0.32713824770414496,3.0791454164686094e-05,0.00020793653675355017,0.0001449154515285045,6.302108522504568e-05
f151_q50,0.32713824770414496,3.0791454164686094e-05,5.695973595720716e-05,3.8110003515612334e-05,1.8849732441594824e-05
f303_mean,0.3269992553983619,3.108501874490516e-05,-0.0001728914212435484,-0.0001258864940609783,4.70049271825701e-05
f400_q75,0.3267808389178456,3.156652610859755e-05,3.692919199238531e-05,2.0878243958577514e-05,1.60509480338078e-05
f75_q75,0.32677091089600396,3.15810670345044e-05,1.5835013855713953e-10,1.0815555395726761e-10,5.0194584599871916e-11
f12_q25,0.32668155869942916,3.178269972690152e-05,0.0001672739745117724,0.0001319949806202203,3.527899389155209e-05
f63_mean,0.32640357408786297,3.239005412445094e-05,1.8543491364653164e-07,1.3231182549588993e-07,5.3123088150641706e-08
f108_mean,0.32640357408786297,3.239005412445094e-05,5.307174255619884e-09,3.1150251267320073e-09,2.192149128887877e-09
f78_q50,0.32635393397865475,3.249146103353603e-05,8.869521089804877e-11,6.706432631453652e-11,2.1630884583512255e-11
f115_q50,0.32631422189128817,3.259603002642804e-05,5.0267659389646724e-05,3.586692764656618e-05,1.4400731743080541e-05
f462_q50,0.32612558947629683,3.300818619708457e-05,3.897969100274956e-11,3.0788288585270607e-11,8.191402417478955e-12
f22_q50,0.32608587738893025,3.3113428285119886e-05,0.007072785869240761,0.004136251285672188,0.002936534583568573
f80_q75,0.3260759493670886,3.311353399540096e-05,5.823416193706521e-10,2.7940114111224545e-10,3.0294047825840664e-10
f28_mean,0.32598659717051376,3.332181017387983e-05,2.9861321308999322e-05,2.1510264559765346e-05,8.351056749233976e-06
f375_mean,0.3259468850831472,3.342881820656391e-05,0.0873873308300972,0.06541882455348969,0.021968506276607513
f216_q50,0.32552990816579797,3.4390241086785634e-05,2.2246491937494284e-07,1.899656751902512e-07,3.2499244184691634e-08
f296_q25,0.32548026805658975,3.4496808844376015e-05,1.4563231509612251e-08,1.1002279087790612e-08,3.5609524218216393e-09
f437_q50,0.3252519235542318,3.504450737698509e-05,1.0658242217687075e-06,6.97341079103353e-07,3.6848314266535453e-07
f80_mean,0.32520228344502355,3.515492496169536e-05,4.6323789248958747e-10,2.395885156936117e-10,2.2364937679597574e-10
f79_mean,0.32520228344502355,3.515492496169536e-05,1.280072159381973e-10,6.640481220454575e-11,6.160240373365156e-11
f261_mean,0.32517249937949866,3.522147578407508e-05,0.20675411820411682,0.22461530566215515,0.01786118745803833
f296_mean,0.32511293124844876,3.5376163852140496e-05,1.8845964788738456e-08,1.1763308549461726e-08,7.08265623927673e-09
f434_q75,0.3250335070737156,3.55661229438848e-05,9.924555342877284e-06,6.264032435865374e-06,3.6605229070119094e-06
f151_q75,0.3249739389426657,3.5711137342401386e-05,6.295784987742081e-05,3.9897378883324564e-05,2.306047099409625e-05
f436_q50,0.32479523454951603,3.6165054161403766e-05,2.5848584073173697e-07,1.8452105621236115e-07,7.396478451937583e-08
f140_mean,0.3246760982874162,3.6391339846464526e-05,0.007256870623677969,0.004006777424365282,0.003250093199312687
f31_q50,0.32437825763216677,3.720009342345987e-05,1.4050884601601865e-05,1.0336282684875187e-05,3.7146019167266786e-06
f286_q50,0.32437825763216677,3.720009342345987e-05,0.16318872570991516,0.13611170649528503,0.027077019214630127
f18_q25,0.3241499131298089,3.778880177136112e-05,0.0003312540065962821,0.00025887577794492245,7.237822865135968e-05
f426_q25,0.3241102010424423,3.789496393586976e-05,0.027233975008130074,0.040747422724962234,0.013513447716832161
f140_q75,0.323891784561926,3.838619804839087e-05,0.008420354686677456,0.0042747980915009975,0.004145556595176458
f78_q25,0.32387192851824276,3.850465069165358e-05,6.367138066787348e-11,5.57356626129657e-11,7.935718054907781e-12
f93_mean,0.3238222884090345,3.8624111658497256e-05,0.05757973715662956,0.0445450097322464,0.013034727424383163
f22_mean,0.32364358401588483,3.911297670903013e-05,0.0076361894607543945,0.004183214623481035,0.0034529748372733593
f18_mean,0.3235939439066766,3.923309808011705e-05,0.0003741896653082222,0.00027109135407954454,0.00010309831122867763
f311_mean,0.3235244477537851,3.935779573729562e-05,0.030690358951687813,0.018129371106624603,0.01256098784506321
f104_q25,0.32350459171010176,3.9481289766136673e-05,2.2487007299787365e-05,1.8373761122347787e-05,4.113246177439578e-06
f222_q75,0.32350459171010176,3.9481289766136673e-05,2.084550203562685e-07,1.5303655231946323e-07,5.541846803680528e-08
f311_q25,0.3233258873169521,3.9973703875415864e-05,0.025770578533411026,0.01752103865146637,0.008249539881944656
f212_mean,0.3233159592951104,3.997603405866492e-05,3.4956482863890415e-07,1.9462380862478312e-07,1.5494102001412102e-07
f295_mean,0.32308761479275255,4.060524588515089e-05,5.075280640198798e-09,3.126947367704247e-09,1.9483332724945512e-09
f59_q75,0.32308761479275255,4.060524588515089e-05,1.8234734397992725e-06,8.730992249184055e-07,9.503742148808669e-07
f223_q75,0.3229089103996029,4.1117618983088966e-05,1.8203279239514814e-07,1.5717502321876964e-07,2.4857769176378497e-08
f223_mean,0.32276991809381983,4.1504681767409266e-05,1.4479331866823486e-07,1.4058031183594721e-07,4.213006832287647e-09
f470_mean,0.32272027798461156,4.163230903503568e-05,0.06931611895561218,0.06612014770507812,0.0031959712505340576
f286_mean,0.32235294117647056,4.2684227672246764e-05,0.1716284155845642,0.1381404995918274,0.033487915992736816
f107_q75,0.3220749565649044,4.348752381976412e-05,0.00011719208850990981,8.29505588626489e-05,3.4241529647260904e-05
f462_mean,0.3220749565649044,4.348752381976412e-05,5.5543951382741596e-11,3.2497261825970014e-11,2.3046689556771582e-11
f311_q50,0.3220054604120129,4.362518831974803e-05,0.029726441949605942,0.018097901716828346,0.011628540232777596
f304_q50,0.3219856043683296,4.376129820233967e-05,9.219652565661818e-05,6.807073805248365e-05,2.412578760413453e-05
f140_q25,0.32180689997517997,4.43042115995169e-05,0.0056905196979641914,0.0036910015624016523,0.001999518135562539
f113_q75,0.3215686274509804,4.500053728105583e-05,2.2420508116738347e-08,1.2504107971267331e-08,9.916400145471016e-09
f116_q25,0.32147927525440556,4.5283375995715364e-05,2.2621143216383643e-05,1.852477726060897e-05,4.096365955774672e-06
f79_q50,0.3213402829486225,4.570629528128695e-05,9.153484220592034e-11,6.294762627812034e-11,2.8587215927800003e-11
f464_q75,0.32115165053363115,4.627635091164612e-05,3.391728842228048e-10,1.5447225443221413e-10,1.8470062979059065e-10
f108_q50,0.32111193844626457,4.64223055690993e-05,5.015846404887725e-09,3.0859863553445166e-09,1.9298600495432083e-09
f121_q25,0.32069496152891536,4.7733094764785685e-05,0.00015113066183403134,0.00012304869596846402,2.8081965865567327e-05
f126_mean,0.3205658972449739,4.816521359575857e-05,-0.00017982872668653727,-0.00012961449101567268,5.021423567086458e-05
f352_q25,0.3199602879126334,5.015701798699013e-05,1.045850268610593e-07,9.841959069945005e-08,6.16543616160925e-09
f304_mean,0.3199602879126334,5.015701798699013e-05,9.251213487004861e-05,6.810012564528733e-05,2.4412009224761277e-05
f127_q50,0.31959295110449243,5.141198051835132e-05,-0.00016490684356540442,-0.000122319208458066,4.258763510733843e-05
